3.87000e+01 7.82490e+00 -3.54040e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.65660e+03
3.87000e+01 7.82410e+00 -3.82560e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.66032e+03
3.87000e+01 7.82320e+00 -3.66140e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.65717e+03
3.87000e+01 7.82160e+00 -3.47250e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.65256e+03
3.87000e+01 7.82070e+00 -3.60970e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.64558e+03
3.87000e+01 7.81990e+00 -3.31320e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.64491e+03
3.87000e+01 7.81910e+00 -3.34240e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.64616e+03
3.87000e+01 7.81830e+00 -3.43020e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.64761e+03
3.87000e+01 7.81740e+00 -2.93570e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.63970e+03
3.87000e+01 7.81660e+00 -2.95880e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.62450e+03
3.87000e+01 7.81580e+00 -3.31440e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.65321e+03
3.87000e+01 7.81490e+00 -4.11450e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.66724e+03
3.87000e+01 7.81410e+00 -3.86200e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.66289e+03
3.87000e+01 7.81330e+00 -3.64550e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.66033e+03
3.87000e+01 7.81240e+00 -3.92430e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.65993e+03
3.87000e+01 7.81160e+00 -4.15950e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.65966e+03
3.87000e+01 7.81000e+00 -3.97170e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.66014e+03
3.87000e+01 7.80910e+00 -3.74370e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.66027e+03
3.87000e+01 7.80830e+00 -3.64060e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.66141e+03
3.87000e+01 7.79590e+00 -4.24310e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.65029e+03
3.87000e+01 7.79500e+00 -4.54760e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.64712e+03
3.87000e+01 7.79420e+00 -4.12340e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.64327e+03
3.87000e+01 7.79340e+00 -3.89700e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.63621e+03
3.87000e+01 7.79250e+00 -3.85470e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.63541e+03
3.87000e+01 7.79170e+00 -3.58760e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.63460e+03
3.87000e+01 7.79090e+00 -4.39360e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.63079e+03
3.87000e+01 7.79000e+00 -4.08380e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.64309e+03
3.87000e+01 7.78920e+00 -4.81380e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.66277e+03
3.87000e+01 7.78840e+00 -3.99750e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.66287e+03
3.87010e+01 7.82490e+00 -4.04790e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.65598e+03
3.87010e+01 7.82070e+00 -3.70230e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.64965e+03
3.87010e+01 7.81990e+00 -3.52140e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.64640e+03
3.87010e+01 7.81910e+00 -3.34090e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.64980e+03
3.87010e+01 7.81830e+00 -3.32980e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.64815e+03
3.87010e+01 7.81740e+00 -3.27830e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.64625e+03
3.87010e+01 7.81660e+00 -3.23770e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.62546e+03
3.87010e+01 7.81580e+00 -3.45260e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.64092e+03
3.87010e+01 7.81490e+00 -3.58670e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.66466e+03
3.87010e+01 7.81410e+00 -3.13730e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.66273e+03
3.87010e+01 7.81330e+00 -3.87160e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.66575e+03
3.87010e+01 7.81240e+00 -3.58120e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.66416e+03
3.87010e+01 7.81160e+00 -3.93220e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.65935e+03
3.87010e+01 7.81080e+00 -4.03480e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.65941e+03
3.87010e+01 7.81000e+00 -3.02430e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.65982e+03
3.87010e+01 7.80910e+00 -3.82990e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.65805e+03
3.87010e+01 7.80830e+00 -3.78690e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.65902e+03
3.87010e+01 7.80750e+00 -3.88260e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.66345e+03
3.87010e+01 7.80660e+00 -3.56970e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.66275e+03
3.87010e+01 7.80580e+00 -3.40010e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.66158e+03
3.87010e+01 7.80500e+00 -3.50440e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.66002e+03
3.87010e+01 7.80410e+00 -3.57280e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.65904e+03
3.87010e+01 7.80250e+00 -3.95370e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.65799e+03
3.87010e+01 7.79670e+00 -4.04380e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.64707e+03
3.87010e+01 7.79590e+00 -3.99220e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.64642e+03
3.87010e+01 7.79500e+00 -4.06040e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.64024e+03
3.87010e+01 7.79420e+00 -3.64480e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.63563e+03
3.87010e+01 7.79340e+00 -3.47350e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.64111e+03
3.87010e+01 7.79250e+00 -3.97580e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.64338e+03
3.87010e+01 7.79170e+00 -3.35560e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.63632e+03
3.87010e+01 7.79090e+00 -3.79220e-02 -1.17547e-01 -5.50890e-01 8.26259e-01 1.63169e+03
